ID,Price,Manufacturer,Year,Category,Leather,Fuel,Engine,Cylinders,Transmission,Drive,Doors,Color,Airbags,Km,Turbo,Origin
45803469,9252,HYUNDAI,2015,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Orange,4,546691,0,Korea
45798405,9408,MITSUBISHI,1998,SUV,No,Petrol,1.8,4.0,Automatic,4x4,4,Green,2,196000,0,Japan
45797256,14166,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,White,4,170713,0,Korea
45777497,9408,TOYOTA,2014,Sedan,No,Hybrid,2.5,4.0,Automatic,Front,4,Black,12,130000,0,Japan
45797528,36231,HYUNDAI,2016,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,4,Silver,4,182541,0,Korea
45809256,32973,CHEVROLET,2014,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,130791,0,US
45797634,57391,TOYOTA,2018,SUV,Yes,Petrol,1.2,4.0,Tiptronic,4x4,4,White,12,12000,0,Japan
45812490,32615,BMW,2014,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Rear,4,Black,12,59733,1,Germany
45773743,12388,MERCEDES-BENZ,2010,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,4,Black,12,189530,0,Germany
45770157,7683,HYUNDAI,2016,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,4,Blue,12,121840,0,Korea
45758703,14113,FORD,2013,Hatchback,No,Petrol,1.6,4.0,Automatic,Front,4,Blue,9,89000,0,US
45804274,24681,HYUNDAI,2011,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Grey,4,135691,0,Korea
45797351,26594,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Silver,4,179918,0,Korea
45653392,11290,LEXUS,2016,SUV,Yes,Hybrid,3.5,6.0,Automatic,Front,4,Silver,12,59858,0,Japan
45809751,9832,CHEVROLET,2011,Sedan,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,169875,0,US
45761845,11917,HONDA,2010,Hatchback,No,Petrol,1.5,4.0,Tiptronic,Front,4,Grey,6,206400,0,Japan
45732863,15681,HYUNDAI,2016,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Silver,4,265917,0,Korea
45491643,18817,HYUNDAI,2014,Sedan,No,Petrol,1.8,4.0,Tiptronic,Rear,4,White,0,116800,0,Korea
45802365,14897,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Yellow,4,54862,0,Korea
45651968,28222,MERCEDES-BENZ,2005,Minivan,No,Diesel,2.2,4.0,Manual,Rear,4,Silver,4,308050,1,Germany
45388108,20385,VOLKSWAGEN,2010,Minivan,Yes,Petrol,4.0,6.0,Automatic,Front,4,Black,4,123200,0,Germany
45732660,8467,HYUNDAI,2014,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Orange,4,419603,0,Korea
44706310,16621,TOYOTA,2009,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,4,Red,16,60250,0,Japan
45802325,37125,HYUNDAI,2017,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,4,Silver,4,168645,0,Korea
45591107,14740,FORD,2013,Hatchback,Yes,Petrol,1.5,4.0,Manual,Front,4,Black,2,197000,0,US
45725013,20005,SSANGYONG,2011,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,107479,0,Korea
45797183,43143,HYUNDAI,2018,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,Grey,4,35168,0,Korea
45771443,22580,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,4.0,Automatic,Rear,4,Black,12,50930,0,Germany
45766287,49237,TOYOTA,2017,SUV,Yes,Petrol,2.7,4.0,Automatic,Rear,4,White,12,94262,0,Japan
45801499,18503,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,4,White,8,12200,0,Germany
45810265,27190,CHEVROLET,2014,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,57870,0,US
45802779,13962,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,259385,0,Korea
45810521,24415,CHEVROLET,2013,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,40299,0,US
45760164,31988,LEXUS,2016,SUV,Yes,Petrol,4.6,8.0,Automatic,4x4,4,White,0,155976,0,Japan
45755654,7213,OPEL,1999,Universal,No,Diesel,2.0,4.0,Manual,Front,4,Silver,2,290000,1,Germany
41645702,42024,TOYOTA,2016,Hatchback,No,Petrol,1.8,4.0,Automatic,Front,4,Grey,12,83000,0,Japan
45770127,54568,LEXUS,2013,SUV,Yes,Petrol,4.6,8.0,Automatic,4x4,4,Black,0,202651,0,Japan
45772692,54568,LEXUS,2012,SUV,Yes,Petrol,4.6,8.0,Automatic,4x4,4,Black,0,255406,0,Japan
45809080,8377,TOYOTA,2015,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,4,Silver,4,178442,0,Japan
45808911,11851,CHEVROLET,2012,Hatchback,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,50000,0,US
45802362,15063,HYUNDAI,2010,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Black,4,52717,0,Korea
45809648,18817,KIA,2019,SUV,Yes,Petrol,2.4,4.0,Automatic,4x4,4,Black,12,18206,0,Korea
45803006,51028,HYUNDAI,2018,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,102934,0,Korea
45805880,14426,MITSUBISHI,2005,SUV,No,Petrol,2.4,4.0,Tiptronic,4x4,4,Black,2,164000,0,Japan
45797429,11133,TOYOTA,2005,Hatchback,No,LPG,1.5,4.0,Automatic,Front,4,Black,2,137000,0,Japan
45514424,10349,TOYOTA,2012,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,4,Black,6,131000,0,Japan
45682464,11604,CHEVROLET,2015,Sedan,No,Petrol,1.4,4.0,Automatic,Front,4,Blue,0,76000,0,US
45590050,31361,MERCEDES-BENZ,2004,Minivan,Yes,Diesel,2.7,5.0,Manual,Rear,2,White,2,200000,1,Germany
45649863,13956,LEXUS,2015,SUV,Yes,Hybrid,3.5,6.0,Automatic,4x4,4,Black,12,143619,0,Japan
45769956,9565,MERCEDES-BENZ,2012,Sedan,Yes,Diesel,3.0,6.0,Automatic,Rear,4,Black,12,171221,0,Germany
45323336,8467,TOYOTA,2002,Hatchback,No,Petrol,1.5,4.0,Tiptronic,Front,4,Silver,4,121000,0,Japan
45770099,23521,TOYOTA,2012,SUV,Yes,Petrol,3.5,6.0,Automatic,4x4,4,Black,12,140966,0,Japan
45802248,35570,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Grey,4,32000,0,Korea
45729974,43576,SSANGYONG,2017,SUV,Yes,Diesel,1.6,4.0,Automatic,Front,4,Red,4,42891,0,Korea
45808214,42000,MERCEDES-BENZ,2010,Minivan,Yes,Diesel,2.7,4.0,Manual,Rear,5,White,2,300000,1,Germany
45797786,19121,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,White,4,112243,0,Korea
45573400,24775,KIA,2015,Sedan,Yes,Hybrid,2.4,4.0,Tiptronic,Front,4,Black,6,87890,0,Korea
45768921,15367,HONDA,2011,Hatchback,No,Petrol,1.5,4.0,Automatic,Front,4,Grey,6,120000,0,Japan
45770496,14113,NISSAN,2008,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,Rear,4,Green,8,165000,0,Japan
45798610,5645,MITSUBISHI,1998,SUV,No,Petrol,1.8,4.0,Automatic,4x4,2,Green,4,125000,0,Japan
45796570,26971,BMW,2011,Sedan,Yes,Diesel,3.0,6.0,Tiptronic,Front,4,Black,6,250000,1,Germany
45498878,25089,HYUNDAI,2014,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Front,4,Orange,12,86400,1,Korea
45730855,15289,HYUNDAI,2010,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,4,Red,4,115363,0,Korea
45797900,16308,TOYOTA,2014,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,4,White,4,12800,0,Japan
45797438,10976,HYUNDAI,2009,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Black,4,79027,0,Korea
45792064,18817,MERCEDES-BENZ,2005,Minivan,No,Diesel,2.7,6.0,Tiptronic,Rear,4,White,2,22700,1,Germany
45812487,94083,BMW,2016,SUV,Yes,Hybrid,2.0,4.0,Tiptronic,4x4,4,Black,12,58000,1,Germany
45804439,22357,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Black,4,214639,0,Korea
45809176,13203,HONDA,2015,Hatchback,Yes,Petrol,1.3,4.0,Automatic,Front,4,Silver,4,137533,0,Japan
45770452,33870,AUDI,2012,Sedan,Yes,Petrol,4.2,8.0,Automatic,4x4,4,Black,10,200000,0,Germany
45797129,17553,HYUNDAI,2009,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,4,Grey,4,120219,0,Korea
45816474,10036,BMW,2002,Sedan,Yes,Petrol,3.0,6.0,Automatic,4x4,4,Grey,8,321430,1,Germany
45793423,7213,MERCEDES-BENZ,2003,SUV,Yes,LPG,3.5,6.0,Automatic,4x4,4,Blue,8,178000,0,Germany
45815532,7997,BMW,2000,Sedan,Yes,Petrol,2.5,6.0,Manual,Rear,4,Blue,6,200000,0,Germany
45800988,21953,TOYOTA,2013,Sedan,Yes,Hybrid,1.8,4.0,Automatic,Front,4,Black,10,105600,0,Japan
45775579,49174,TOYOTA,2012,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,4,White,4,199450,0,Japan
45344115,53941,LEXUS,2013,SUV,Yes,Petrol,3.5,6.0,Tiptronic,Front,4,Black,12,104000,0,Japan
45726660,25889,SSANGYONG,2011,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Grey,4,85000,0,Korea
45803087,53521,HYUNDAI,2016,SUV,Yes,Diesel,2.2,4.0,Automatic,Front,4,Brown,4,130279,0,Korea
45786759,70562,BMW,2014,SUV,Yes,Petrol,3.0,6.0,Tiptronic,4x4,4,Black,12,196000,1,Germany
45731119,30784,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Silver,4,136711,0,Korea
45812918,10663,FORD,2012,Hatchback,No,Petrol,2.0,4.0,Tiptronic,Front,4,Black,8,160000,0,US
45809471,10873,TOYOTA,2013,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,Silver,4,154000,0,Japan
45802348,18654,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Black,4,69624,0,Korea
45809657,53185,HONDA,2017,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,26488,0,Japan
45815962,9408,TOYOTA,2005,Minivan,No,Petrol,2.0,4.0,Automatic,4x4,4,Silver,4,198555,0,Japan
45189258,14740,TOYOTA,2010,Hatchback,Yes,Petrol,1.8,4.0,Variator,Front,4,Black,6,120000,0,Japan
43073558,15681,TOYOTA,2012,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,4,Silver,4,117000,0,Japan
45797203,21103,HYUNDAI,2016,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,4,Grey,4,91314,0,Korea
45813224,10663,AUDI,2014,SUV,Yes,Diesel,3.0,6.0,Automatic,4x4,4,Grey,0,98803,0,Germany
45791035,28225,TOYOTA,2014,SUV,Yes,Petrol,2.5,4.0,Automatic,4x4,4,Grey,0,116442,0,Japan
45778228,13485,AUDI,2008,Sedan,Yes,Petrol,3.2,6.0,Tiptronic,4x4,4,Silver,8,268800,0,Germany
44961447,14740,TOYOTA,2007,Sedan,No,Petrol,1.6,4.0,Tiptronic,Front,4,Grey,0,179000,0,Japan
45787376,3800,OPEL,2001,Hatchback,Yes,Petrol,2.6,6.0,Automatic,Front,4,Black,6,219200,0,Germany
45728412,53872,SSANGYONG,2016,SUV,Yes,Diesel,2.2,4.0,Automatic,Front,4,Silver,4,14950,0,Korea
44266062,87811,TOYOTA,2018,Sedan,Yes,Petrol,3.5,6.0,Automatic,Front,4,Black,10,18000,0,Japan
45801333,22580,CHEVROLET,2016,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,4,White,8,64000,0,US
45759951,15367,TOYOTA,2012,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,4,Black,0,202000,0,Japan
45442562,39201,BMW,2010,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,4,Grey,12,158000,0,Germany
45788482,6586,OPEL,2000,Hatchback,No,Petrol,1.6,4.0,Manual,Front,4,White,4,250000,0,Germany
45655793,11917,LEXUS,2016,SUV,Yes,Hybrid,3.5,6.0,Automatic,Front,4,Silver,12,59858,0,Japan
45725746,14069,SSANGYONG,2011,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,209900,0,Korea
45262642,20855,MITSUBISHI,2016,SUV,No,Petrol,2.4,4.0,Automatic,Front,4,Silver,0,68985,0,Japan
45797032,18817,NISSAN,2011,SUV,No,Petrol,1.6,4.0,Tiptronic,Front,4,Brown,0,126117,1,Japan
45803915,21972,HYUNDAI,2012,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,162957,0,Korea
45790884,10349,NISSAN,2004,SUV,Yes,LPG,2.0,4.0,Automatic,4x4,4,Black,6,167000,0,Japan
45803317,21918,HYUNDAI,2016,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,White,4,19088,0,Korea
45774032,9565,AUDI,2014,Hatchback,Yes,Petrol,3.0,6.0,Automatic,4x4,4,Grey,0,191373,0,Germany
45766220,9879,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.0,6.0,Automatic,Rear,4,White,12,273186,0,Germany
45730647,44003,SSANGYONG,2018,SUV,Yes,Petrol,1.6,4.0,Automatic,Front,4,Blue,4,24372,0,Korea
45416006,7997,MITSUBISHI,1999,SUV,No,Petrol,1.8,4.0,Automatic,4x4,4,White,4,185000,0,Japan
45797069,17249,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,4.0,Variator,Front,4,Pink,10,171000,0,Japan
45699475,17562,BMW,2005,SUV,Yes,LPG,3.0,6.0,Tiptronic,4x4,4,Silver,10,71000,0,Germany
45803184,10036,HYUNDAI,2014,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Silver,4,493905,0,Korea
45807578,11290,MERCEDES-BENZ,2001,Sedan,No,Petrol,2.0,4.0,Manual,Front,4,Silver,6,195000,0,Germany
45803453,15367,HYUNDAI,2015,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Silver,4,409910,0,Korea
45732673,15035,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,4,Silver,4,193953,0,Korea
43884859,21639,TOYOTA,2012,Universal,Yes,Hybrid,1.8,4.0,Automatic,Front,4,White,8,198000,0,Japan
45802885,25365,HYUNDAI,2010,SUV,Yes,Diesel,2.2,4.0,Automatic,Front,4,Silver,4,149046,0,Korea
45796657,14113,MERCEDES-BENZ,2003,Sedan,Yes,Petrol,5.0,8.0,Tiptronic,Front,4,Black,12,130000,0,Germany
45786649,10349,TOYOTA,2008,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,4,Blue,7,120000,0,Japan
45781758,10036,AUDI,2002,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,4x4,4,Silver,4,324000,1,Germany
45777471,12544,MERCEDES-BENZ,2006,Hatchback,No,LPG,1.7,4.0,Tiptronic,Front,4,White,8,109000,0,Germany
45801513,15035,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,White,4,174391,0,Korea
45728707,35338,SSANGYONG,2013,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,142000,0,Korea
45803834,29777,HYUNDAI,2015,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,66000,0,Korea
45802887,44247,HYUNDAI,2016,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,148633,0,Korea
45618025,3763,MERCEDES-BENZ,2008,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,4,Black,12,494317,0,Germany
45794162,15681,MERCEDES-BENZ,2004,SUV,Yes,Petrol,3.7,6.0,Tiptronic,4x4,4,Black,12,238078,0,Germany
45780585,23521,NISSAN,2010,SUV,Yes,Petrol,4.0,6.0,Tiptronic,4x4,4,Silver,12,168000,0,Japan
45528570,27284,TOYOTA,2015,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,4,Black,8,80000,0,Japan
45809359,17813,HONDA,2013,Universal,Yes,Petrol,1.3,4.0,Automatic,Front,4,Black,4,68614,0,Japan
45780107,10663,TOYOTA,2006,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,4,Green,4,210000,0,Japan
45804114,11447,LEXUS,2010,Sedan,Yes,Hybrid,2.4,4.0,Variator,Front,4,Silver,12,11111,0,Japan
45764479,10976,FORD,1999,Minivan,No,Diesel,2.5,4.0,Manual,Rear,2,White,2,241000,0,US
45805870,93769,CHEVROLET,2016,SUV,Yes,Petrol,5.3,8.0,Tiptronic,4x4,4,Black,12,170000,0,US
45649806,43278,LEXUS,2011,SUV,Yes,Petrol,4.6,8.0,Automatic,4x4,4,White,0,160138,0,Japan
45732933,6586,HYUNDAI,2012,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Silver,4,742997,0,Korea
45803036,41553,HYUNDAI,2016,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Black,4,142040,0,Korea
45804325,24123,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,138185,0,Korea
45798191,11992,HYUNDAI,2007,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,128354,0,Korea
45776294,21953,FORD,2016,Sedan,No,Petrol,1.5,4.0,Tiptronic,Front,4,Carnelian red,8,91200,1,US
45804437,99440,LEXUS,2016,SUV,Yes,Hybrid,2.5,4.0,Automatic,Front,4,White,4,40450,0,Japan
45798303,18817,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,32595,0,Korea
45789989,7056,KIA,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,64741,0,Korea
45779282,32302,AUDI,2011,Hatchback,Yes,Petrol,2.0,4.0,Tiptronic,4x4,4,Blue,8,148000,0,Germany
45804412,42551,HYUNDAI,2017,SUV,Yes,Diesel,1.7,4.0,Automatic,Front,4,White,4,81070,0,Korea
45797561,20266,HYUNDAI,2014,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,4,White,4,138598,0,Korea
45694885,103491,BMW,2018,SUV,Yes,Diesel,2.5,6.0,Tiptronic,4x4,4,Blue,12,59364,1,Germany
45774474,6899,MERCEDES-BENZ,2001,Sedan,Yes,LPG,2.0,4.0,Manual,Rear,4,Silver,10,100000,1,Germany
45802278,16778,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,White,4,45984,0,Korea
45780702,20385,TOYOTA,2012,Hatchback,No,Hybrid,1.8,4.0,Variator,Front,4,Silver,6,114458,0,Japan
45804415,26591,LEXUS,2009,Sedan,Yes,Petrol,4.6,4.0,Automatic,Front,4,Silver,4,132022,0,Japan
45804528,19707,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Grey,4,232801,0,Korea
45540661,16500,TOYOTA,2013,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,4,Sky blue,8,91373,0,Japan
45481285,21953,NISSAN,2013,SUV,Yes,Petrol,1.6,4.0,Automatic,4x4,4,Grey,4,91000,1,Japan
45779824,10349,TOYOTA,2003,Hatchback,No,LPG,1.8,4.0,Automatic,Front,4,Silver,8,190400,0,Japan
45760292,32929,BMW,2012,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,4,Black,8,152000,1,Germany
45779026,11604,FORD,1998,Minivan,No,Diesel,2.5,4.0,Manual,Rear,4,White,2,12345,0,US
45758625,8467,BMW,2004,Sedan,No,Petrol,2.5,6.0,Tiptronic,Rear,4,Black,2,190000,0,Germany
45797327,7840,FORD,1995,Minivan,No,Diesel,2.5,4.0,Manual,Rear,4,Red,2,500000,0,US
45794824,26030,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Tiptronic,Front,4,Grey,10,61257,0,Korea
45809649,13877,CHEVROLET,2013,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,4,White,4,95112,0,US
45781900,22000,HYUNDAI,2007,Minivan,Yes,Diesel,2.5,4.0,Automatic,Rear,4,Yellow,2,68000,1,Korea
44727768,16308,TOYOTA,2011,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,4,Red,6,174400,0,Japan
45763941,39829,LEXUS,2010,SUV,Yes,Petrol,4.6,8.0,Automatic,4x4,4,Black,0,155821,0,Japan
45798799,6899,SUBARU,2002,SUV,No,LPG,2.0,4.0,Automatic,4x4,4,Silver,4,205000,0,Japan
45793583,3800,AUDI,1998,Sedan,Yes,Petrol,2.8,6.0,Tiptronic,4x4,4,Golden,0,416000,0,Germany
45792258,16621,FORD,2016,Hatchback,No,Petrol,1.6,4.0,Automatic,Front,4,Silver,6,50393,0,US
45807483,19444,MERCEDES-BENZ,2016,Sedan,Yes,Petrol,4.6,8.0,Automatic,Rear,4,Grey,12,67882,0,Germany
45763049,13328,AUDI,2017,Sedan,Yes,Petrol,3.0,6.0,Automatic,4x4,4,Black,0,44642,0,Germany
45730768,18817,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,4,Silver,4,32595,0,Korea
45727367,22843,SSANGYONG,2016,SUV,Yes,Diesel,2.2,4.0,Automatic,Front,4,Blue,4,234902,0,Korea
45695559,11290,KIA,2011,Sedan,No,Hybrid,2.4,4.0,Tiptronic,Front,4,Silver,12,163065,0,Korea
45621106,54255,TOYOTA,2017,SUV,Yes,Petrol,2.5,4.0,Automatic,4x4,4,Grey,8,25000,0,Japan
45768168,23521,TOYOTA,2012,SUV,Yes,Petrol,3.5,6.0,Automatic,4x4,4,Black,12,140966,0,Japan
45774710,9095,MITSUBISHI,2007,Hatchback,No,Petrol,1.3,4.0,Manual,Front,4,Sky blue,4,164500,0,Japan
45731492,18669,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,Silver,4,52686,0,Korea
45313305,19757,BMW,2014,Sedan,Yes,Petrol,2.0,4.0,Automatic,Rear,4,Black,12,128784,0,Germany
45797693,11604,MERCEDES-BENZ,2001,SUV,Yes,Diesel,2.7,5.0,Tiptronic,4x4,4,Silver,6,294000,1,Germany
45796981,83107,HYUNDAI,2019,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,White,4,21442,0,Korea
45715279,11917,HYUNDAI,2013,Coupe,Yes,Petrol,1.6,4.0,Automatic,Front,2,Black,6,113000,0,Korea
44944833,16935,KIA,2016,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,4,Grey,10,65600,0,Korea
45689297,15681,TOYOTA,2012,Sedan,No,Petrol,1.8,4.0,Variator,Front,4,White,12,139200,0,Japan
45805910,10976,OPEL,2009,Coupe,No,Petrol,1.6,4.0,Manual,Front,2,Black,6,237780,0,Germany
45803068,55515,HYUNDAI,2018,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,102934,0,Korea
45715296,24148,TOYOTA,2014,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,4,Grey,10,80000,0,Japan
45792026,3000,BMW,1988,Sedan,No,Petrol,2.0,6.0,Manual,Rear,4,Black,1,222222,0,Germany
45729877,39161,SSANGYONG,2016,SUV,Yes,Petrol,1.6,4.0,Automatic,Front,4,White,4,49145,0,Korea
45815366,23521,FORD,1996,Minivan,No,Diesel,2.5,4.0,Manual,Rear,4,White,2,123000,0,US
45808864,56340,FORD,2014,SUV,Yes,Petrol,3.5,4.0,Automatic,Front,4,White,4,88033,0,US
45797218,36567,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,4,White,4,104112,0,Korea
45782213,12074,CHEVROLET,2010,Sedan,No,Petrol,2.4,4.0,Automatic,Front,4,White,10,304000,0,US
45776855,14113,BMW,2005,SUV,Yes,Petrol,3.0,6.0,Automatic,4x4,4,Silver,10,288000,0,Germany
45808988,53787,FORD,2013,SUV,Yes,Petrol,3.5,4.0,Automatic,Front,4,Black,4,113000,0,US
45805506,12800,TOYOTA,2014,Hatchback,No,Petrol,1.8,4.0,Automatic,Front,4,Blue,8,127800,0,Japan
45798352,11290,BMW,2000,SUV,Yes,Petrol,4.4,8.0,Tiptronic,4x4,4,Black,12,217000,0,Germany
45798280,13172,HONDA,2006,Universal,Yes,Diesel,2.2,4.0,Manual,Front,4,Silver,0,300000,1,Japan
45803096,73633,HYUNDAI,2019,SUV,Yes,Diesel,2.2,4.0,Automatic,Front,4,Grey,4,15936,0,Korea
45793743,7213,CHEVROLET,2009,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,White,4,45228,0,US
45800165,45473,MERCEDES-BENZ,2014,Minivan,Yes,Diesel,2.2,6.0,Automatic,Front,4,Beige,12,287000,0,Germany
45805009,13962,HYUNDAI,2010,SUV,Yes,Diesel,2.0,4.0,Automatic,Front,4,Silver,4,122222,0,Korea
45761937,53314,BMW,2014,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,4x4,4,Silver,14,81000,1,Germany
45798149,10635,HYUNDAI,2008,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,4,Silver,4,209973,0,Korea
45660577,8154,LEXUS,2008,SUV,Yes,Hybrid,3.3,6.0,Automatic,4x4,4,Silver,12,224629,0,Japan
45789673,15053,SUBARU,2013,Sedan,No,Petrol,2.0,4.0,Tiptronic,4x4,4,Silver,12,120333,0,Japan
45802515,11917,MITSUBISHI,2004,SUV,No,Petrol,2.0,4.0,Automatic,4x4,4,Black,4,200000,0,Japan
45815372,7840,MERCEDES-BENZ,1998,Sedan,No,LPG,2.0,4.0,Manual,Rear,4,Black,4,180003,0,Germany
45809980,19883,NISSAN,2014,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,4,Black,4,110000,0,Japan
45788397,8500,HYUNDAI,2006,Hatchback,No,Diesel,1.5,4.0,Manual,Front,4,Silver,6,199973,1,Korea
45675685,4391,VOLKSWAGEN,1997,Sedan,No,LPG,1.8,4.0,Manual,Front,4,Silver,4,174000,0,Germany
45770806,43905,BMW,2013,Sedan,Yes,Petrol,4.4,8.0,Tiptronic,Rear,4,Black,12,55000,1,Germany
45656923,9879,MERCEDES-BENZ,2011,SUV,Yes,Diesel,3.0,6.0,Automatic,4x4,4,Silver,12,275862,0,Germany
45804672,28755,HYUNDAI,2016,SUV,Yes,Diesel,1.7,4.0,Automatic,Front,4,Grey,4,141000,0,Korea
45795828,15053,HYUNDAI,2011,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,4,Black,0,174400,0,Korea
45649049,43592,MERCEDES-BENZ,2017,SUV,Yes,Petrol,3.5,6.0,Automatic,Rear,4,Black,0,39814,0,Germany
45733011,15681,HYUNDAI,2016,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,4,Silver,4,305511,0,Korea
43726728,14426,BMW,2011,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,4x4,4,Grey,8,107000,0,Germany
45813097,21953,TOYOTA,2012,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,4,Beige,12,12000,0,Japan
45810822,21326,NISSAN,2019,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,4,Grey,12,30296,0,Japan
